sim_id,total_conversions,total_cpa,spend_Brand - Exact,pct_Brand - Exact,spend_Brand - Broad,pct_Brand - Broad,spend_Generic - BMM,pct_Generic - BMM,spend_Competitor,pct_Competitor,spend_Remarketing,pct_Remarketing,spend_Shopping,pct_Shopping
7181,1766.356412444279,20.38093770111962,6216.600388970606,17.26833441380724,7939.144482580642,22.053179118279562,3510.401613507867,9.751115593077408,5323.434895610374,14.787319154473261,9162.3366864089,25.450935240024723,3848.081932921606,10.689116480337795
7182,1592.429047426757,22.606972698829647,3130.600053637445,8.696111260104015,5003.236667436679,13.897879631768554,8672.750431623797,24.090973421177214,2719.9200035120402,7.555333343089001,15940.26159979349,44.2785044438708,533.2312439965496,1.4811978999904154
7183,1808.6554330603292,19.90428875614319,17094.65905312441,47.485164036456695,4909.07166296764,13.63631017491011,4727.636446570776,13.132323462696599,733.3214169091923,2.0370039358588676,527.7224506724059,1.4658956963122387,8007.588969755569,22.24330269376547
7184,1531.2497069542155,23.510208580942052,3600.4101807928228,10.001139391091174,771.741832781175,2.1437273132810417,7567.899235064608,21.02194231962391,5354.972136681886,14.874922601894127,6977.494238230641,19.38192843952956,11727.48237644887,32.5763399345802
7185,1721.0201242186795,20.917826289999674,1271.8211296594268,3.5328364712761857,4482.755220013491,12.452097833370809,8101.044118115983,22.502900328099955,3984.0427465650737,11.066785407125204,9934.544842146875,27.59595789485243,8225.791943499149,22.849422065275416
7186,2262.235213353621,15.913464606817906,2243.9680052526596,6.233244459035165,18237.77727074191,50.66049241872753,573.0134395466137,1.5917039987405937,4579.907134989259,12.721964263859054,7750.99573727845,21.53054371466236,2614.338412191107,7.262051144975298
7187,902.9440166098111,39.869581433371046,1009.4253766084746,2.803959379467985,22.214934016059555,0.061708150044609875,6013.850944789919,16.70514151330533,5814.897910878917,16.15249419688588,22770.426145330806,63.25118373703001,369.18468837582043,1.025513023266168
7188,1552.7491452829665,23.184685117594775,514.2736424044498,1.428537895567916,14245.694579688474,39.571373832467984,3846.051726374108,10.683477017705856,170.84277932972302,0.47456327591589725,2054.635169483833,5.70731991523287,15168.50210271941,42.13472806310947
7189,1815.663840873115,19.82745880024154,7020.631487866896,19.5017541329636,5523.007700592265,15.341688057200736,4012.1043180864995,11.144734216906944,808.5331965023161,2.245925545839767,16285.790739792252,45.23830761053404,2349.932557159775,6.527590436554931
7190,1369.0425048029542,26.295750404901757,3560.5508497788546,9.890419027163485,1346.3562491061627,3.7398784697393412,3196.569848698012,8.879360690827811,15082.0146775504,41.894485215417774,8631.560267393921,23.97655629831645,4182.9481074726555,11.619300298535155
7191,1249.9602605385273,28.800915626301528,443.22576393846356,1.231182677606843,5591.486353708359,15.531906538078777,2941.610560933557,8.171140447037658,21083.49720251245,58.565270006979034,5754.744347536885,15.985400965380233,185.4357713702837,0.5150993649174547
7192,1944.442247654397,18.514306631337192,14122.766051313849,39.22990569809402,13602.029120486148,37.783414223572635,225.7702436157964,0.6271395655994345,3296.834040762364,9.157872335451012,2995.2967468212173,8.320268741170048,1757.3037970006262,4.881399436112851
7193,1458.4813137882247,24.68320962336806,5218.912565278695,14.496979347996374,965.7035685906961,2.6825099127519336,12736.774666451825,35.379929629032844,36.45045154652986,0.10125125429591628,4606.627317666672,12.796186993518532,12435.53143046558,34.543142862404395
7194,1809.2284348836147,19.897984856907158,1831.94585977742,5.088738499381722,12731.734337556221,35.365928715433945,4096.214378709094,11.378373274191926,7110.95929405252,19.752664705701445,9548.073287463634,26.522425798510096,681.0728424411075,1.8918690067808541
7195,1496.3120966888011,24.05915188393159,18255.533939154684,50.70981649765191,4763.088989672179,13.230802749089388,11430.588145673531,31.751633737982033,877.6949343066924,2.4380414841852565,632.116198243676,1.7558783284546555,40.97779294922479,0.11382720263673554
7196,1950.679490452428,18.455107656691666,7128.850701917306,19.802363060881405,15163.793369419018,42.121648248386165,1584.7881650623042,4.402189347395289,429.4677566071427,1.1929659905753964,1703.8936137618346,4.733037816005096,9989.206393232394,27.74779553675665
7197,1490.9060685285299,24.1463904131336,177.74338721283323,0.49373163114675894,2522.301746655291,7.006393740709142,5354.850434262549,14.874584539618194,8566.319136225477,23.795330933959658,6424.214372335353,17.845039923153756,12954.570923308498,35.98491923141249
7198,1077.8545402021982,33.39968303445347,2847.533823536379,7.909816176489941,717.8096581408611,1.9939157170579473,13810.426203413283,38.36229500948134,7566.287447784208,21.01746513273391,10653.17709430586,29.592158595294055,404.7657728194101,1.124349368942806
7199,2259.855622146207,15.930221226173044,9527.391372857655,26.464976035715708,8914.645608049203,24.76290446680334,7493.095177623701,20.814153271176945,2072.9512830801077,5.758198008555855,5176.084574699133,14.37801270749759,2815.8319836902056,7.82175551025057
7200,1612.3526732578057,22.32762136788656,15071.312363425712,41.86475656507142,2892.2891851693644,8.034136625470456,4255.40057576221,11.820557154895027,4660.057949823316,12.944605416175877,7655.364326199937,21.264900906110938,1465.5755996194578,4.071043332276272
7201,1498.4427800040721,24.024941412779317,1520.5502493693123,4.223750692692534,1790.2899898298424,4.97302774952734,9956.30485800043,27.656402383334527,5424.525939453186,15.068127609592183,15954.569134443105,44.318247595675295,1353.7598289041277,3.7604439691781324
7202,2022.0687625270937,17.80354885409968,11499.373583001001,31.942704397225004,8417.129961490373,23.380916559695482,1539.5765701858102,4.276601583849473,8657.904250842616,24.049734030118376,1545.6073852286472,4.293353847857354,4340.408249251557,12.056689581254327
7203,1725.96380953717,20.857911273153327,10905.250082280067,30.29236133966685,6465.743514904427,17.960398652512296,1304.986397766517,3.624962216018103,9720.686439779693,27.001906777165814,3917.6729724491306,10.882424923469808,3685.6605928201684,10.237946091167133
7204,1759.1957924217654,20.463896147933166,12693.679005867707,35.26021946074363,4863.101821261372,13.508616170170477,4105.440930477811,11.404002584660585,2200.9884997549866,6.113856943763852,9995.784389237971,27.766067747883255,2141.0053534001486,5.94723709277819
7205,2059.2890085397457,17.481761836590298,4124.194985317941,11.456097181438727,7771.424929525436,21.58729147090399,7693.078770938913,21.369663252608092,2450.215833439504,6.806155092887511,5345.463771198633,14.84851047555176,8615.621709579571,23.932282526609917
7206,1564.1487118002663,23.015714380869568,8797.670202152056,24.43797278375571,1504.4879539755282,4.179133205487578,1251.7211027143414,3.4770030630953928,3985.8715254674107,11.071865348520586,9171.342744945843,25.47595206929401,11288.906470744818,31.358073529846713
7207,1840.2691839947372,19.562355503803815,10803.424956567453,30.009513768242925,13185.412332983988,36.626145369399964,3619.302616413127,10.053618378925352,4000.193383832612,11.111648288423922,2833.980921951426,7.87216922764285,1557.685788251395,4.326904967364986
7208,1858.1344183052536,19.374271121264993,7254.447764455404,20.1512437901539,3620.9685557075863,10.05824598807663,6290.2872399812195,17.473020111058943,3938.061097767086,10.939058604908572,5674.262582132229,15.761840505922859,9221.97275995648,25.616590999879108
7209,1125.4212078383669,31.988023461141605,177.57417692458537,0.4932616025682927,5700.2103210947425,15.833917558596507,22421.278301463142,62.28132861517539,83.81065704290175,0.2328073806747271,5441.895260860124,15.116375724611455,2175.2312826145053,6.042309118373626
7210,1457.4531363756516,24.70062268315787,2521.211557193804,7.003365436649456,4357.994006046724,12.105538905685345,6073.078473228972,16.869662425636033,15970.251736199845,44.361810378332905,5906.851849308436,16.407921803634544,1170.6123780222197,3.251701050061721
7211,1585.4713817340703,22.706180896577198,8303.587652512713,23.06552125697976,2083.374728031291,5.787152022309142,1629.2945433454186,4.525818175959496,8037.892511463759,22.327479198510442,14017.329241318694,38.9370256703297,1928.5213233281243,5.357003675911456
7212,1450.6426445956763,24.816587416698987,8519.077092409865,23.664103034471847,1046.3266771436186,2.906462992065607,4297.264748157687,11.936846522660241,7707.151559093304,21.408754330814734,9501.46761232243,26.392965589784527,4928.712310873092,13.690867530203032
7213,1077.9858286757046,33.395615269103914,7466.753858439355,20.74098294010932,717.7969364048231,1.9938803789022863,853.6053493066811,2.3711259702963363,20518.889470000024,56.99691519444451,1368.4034105179574,3.8011205847721037,5074.550975331159,14.09597493147544
7214,1767.4564093331965,20.368253389390024,6416.639875168065,17.823999653244627,7255.438508958094,20.153995858216927,5191.267597036206,14.420187769545018,2612.418365711111,7.256717682530864,10832.411778831884,30.090032718977454,3691.8238742946414,10.255066317485115
7215,1743.2092692570993,20.65156526808859,1139.3334976474825,3.164815271243007,12221.183764359024,33.94773267877507,11410.811376822261,31.696698268950723,7641.0875475047105,21.225243187513083,1364.6631437803542,3.790730954945428,2222.9206698861713,6.174779638572698
7216,1280.140893316198,28.121904540321495,2966.3723115905764,8.2399230877516,1361.1212759267898,3.7808924331299716,6505.524906128456,18.070902517023487,18929.289549225407,52.581359858959466,1343.8311261785657,3.7328642393849045,4893.860830950211,13.594057863750585
7217,1470.4142043709837,24.482897331232014,6994.458702849387,19.42905195235941,790.5779849163088,2.1960499581008577,9208.768959303714,25.57991377584365,6244.618039661237,17.346161221281214,8088.960233327118,22.469333981464214,4672.616079942235,12.979489110950654
7218,1543.4723330901131,23.32403323869505,233.8422325721212,0.649561757144781,4664.65415246334,12.957372645731501,1071.3576164077601,2.9759933789104447,3482.795954875381,9.67443320798717,22127.548396527778,61.465412212577164,4419.801647153613,12.277226797648925
7219,2269.711113306582,15.86104935951701,6197.916160791244,17.216433779975677,10415.886412775188,28.93301781326441,5881.829145919585,16.33841429422107,4305.34327262803,11.959286868411194,1577.8476808912528,4.382910224697924,7621.177326994707,21.169937019429742
7220,1483.6387862214597,24.26466626131083,9235.019627027168,25.65283229729769,611.1014337017845,1.6975039825049567,4221.90686678332,11.72751907439811,11419.401120005283,31.72055866668134,123.9494770663661,0.34430410296212804,10388.621475416077,28.85728187615577
7221,1727.9962451242582,20.833378603442092,3881.104516558827,10.780845879330075,12424.836666361656,34.51343518433793,2100.49227739377,5.83470077053825,2957.2965111996728,8.214712531110202,12100.307059632069,33.61196405453352,2535.9629688540117,7.044341580150032
7222,1757.958762455086,20.478296060667557,6071.618298164516,16.865606383790322,13355.667766563856,37.099077129344046,7323.517730389354,20.343104806637093,5887.335515799249,16.353709766109027,2691.0823881699466,7.47522885602763,670.7783009130836,1.863273058091899
7223,1710.2399573527227,21.04967776318613,13784.853314840197,38.29125920788943,5926.973487496304,16.46381524304529,4320.978403150112,12.00271778652809,497.8350887476649,1.3828752465212912,6171.474478107348,17.1429846614093,5297.88522765838,14.716347854606612
7224,1325.5974518149058,27.157565783422093,2209.584807482367,6.137735576339908,6410.330299133892,17.806473053149702,5.4042227302844745,0.015011729806345764,16575.42558622644,46.042848850629,9665.807301025747,26.84946472507152,1133.4477834012705,3.148466065003529
7225,1051.4851941065315,34.237286651087786,14702.026072434595,40.838961312318325,150.69980189574127,0.41861056082150355,2885.9317940212113,8.016477205614477,1579.5214804401796,4.387559667889388,14757.257483593909,40.99238189887197,1924.5633676143664,5.346009354484351
7226,1523.0422526869647,23.636901692312527,4481.401626111811,12.448337850310587,2026.2174556041214,5.628381821122559,6419.837708840763,17.832882524557675,13541.032381141442,37.613978836504,8148.707528011291,22.63529868892025,1382.803300290573,3.8411202785849246
7227,1505.1638636771827,23.917661637218945,6077.049291596495,16.88069247665693,4754.2810243251415,13.20633617868095,15858.011745384112,44.05003262606698,5262.062180877095,14.616839391325263,2838.1271755999296,7.883686598888693,1210.4685822172291,3.362412728381192
7228,1931.4196977378992,18.639138889472655,9236.773368521706,25.657703801449184,6775.338457408322,18.820384603912004,9149.691948978787,25.41581096938552,9396.22861043741,26.10063502899281,544.6065832429641,1.5127960645637892,897.3610314108032,2.492669531696676
7229,1529.7276708055585,23.533600579403984,1374.4779305430534,3.8179942515084817,2246.629081699754,6.2406363380548715,6572.434711593813,18.256763087760593,1511.1405076848089,4.1976125213466915,14657.80724773267,40.71613124370186,9637.510520745906,26.770862557627517
7230,1529.053272255108,23.543980221765448,4986.298537634743,13.85082927120762,1094.612701003026,3.040590836119516,1038.8099925420624,2.8855833126168404,4841.767767840176,13.449354910667155,9714.303684566437,26.984176901573438,14324.207316413558,39.78946476781544
7231,1654.1427187343943,21.763539259504803,11012.964731487935,30.591568698577596,4207.192995524399,11.686647209789996,10420.987996889779,28.947188880249385,6822.188776515717,18.950524379210325,392.68489588966236,1.0907913774712843,3143.980603692512,8.733279454701421
7232,1789.1545769073398,20.121235171433955,3250.7864762270106,9.029962433963918,4125.263803256859,11.459066120157942,3160.0771647807023,8.77799212439084,2558.26036439336,7.106278789981555,14220.534147506945,39.50148374307485,8685.07804383512,24.125216788430887
7233,1248.6562138579732,28.830994152322198,900.1893037491388,2.500525843747608,18503.294940118354,51.39804150032876,6619.772283034678,18.388256341762997,8253.602786628619,22.926674407301718,1467.8927425239413,4.077479840344282,255.24794394526828,0.7090220665146341
7234,1935.098098651182,18.603708011026942,13354.177327265512,37.09493702018198,8819.968323306428,24.49991200918452,3342.0715429432666,9.283532063731297,5966.389643039746,16.573304563999294,820.119289592398,2.278109137756661,3697.273873852654,10.270205205146262
7235,1415.6456172020637,25.43009321157069,16331.746885943166,45.36596357206435,2069.1487178325997,5.747635327312777,5599.502285302213,15.55417301472837,735.0060829667119,2.041683563796422,9192.671058142478,25.535197383729102,2071.924969812834,5.755347138368984
7236,2247.9497139602904,16.014593109637474,4901.352327580243,13.614867576611786,14961.853296414389,41.560703601151076,6774.21615483554,18.817267096765388,1054.2668678810535,2.928519077447371,1029.2811073540843,2.8591141870946783,7279.030245934696,20.219528460929713
7237,1569.3119218220954,22.9399901315993,15736.740142091958,43.71316706136655,2955.2331572953826,8.208980992487174,484.50063234121825,1.3458350898367173,858.4452375412418,2.3845701042812273,13530.586464736494,37.58496240204582,2434.494365993701,6.762484349982503
7238,2085.8998807881553,17.25873822208448,9046.320120530132,25.12866700147259,13891.22863580256,38.586746210562666,1128.4925165151994,3.134701434764443,922.4051632060803,2.562236564461334,9601.530563667948,26.67091823241097,1410.0230002780825,3.9167305563280066
7239,1456.8126416744324,24.711482431002448,96.85054887713054,0.2690293024364737,6455.264180954767,17.931289391541018,5221.0717327888415,14.502977035524559,2578.048616197213,7.16124615610337,3229.773115576724,8.971591987713124,18418.991805605325,51.163866126681455
7240,1733.2652678745799,20.77004637850101,957.1416046177757,2.6587266794938214,2734.0877923212165,7.594688312003379,7082.602562442645,19.673896006785125,3550.9127603042157,9.8636465564006,8925.196829166474,24.79221341435132,12750.058451147672,35.41682903096576
7241,1816.565657276921,19.817615650603532,9176.74655192189,25.490962644227473,4542.224316727451,12.617289768687364,2646.1673471906033,7.350464853307232,1041.4290421605053,2.892858450445848,5361.533999477325,14.893149998548125,13231.89874252222,36.755274284783944
7242,1316.382317985147,27.347678184481808,2613.5452655450435,7.2598479598473435,1681.0196150094016,4.669498930581671,15599.807779345145,43.33279938706985,13977.513474386624,38.82642631774062,1353.632199859983,3.7600894440555086,774.4816658538049,2.1513379607050136
7243,1660.4176252498874,21.681292376417723,328.1065053649915,0.9114069593471986,6755.547137485663,18.765408715237957,8353.567023472557,23.204352842979322,5244.707018995102,14.568630608319728,5664.440708129842,15.734557522582895,9653.631606551842,26.8156433515329
7244,1217.6733142735982,29.564579906619507,766.3846083390089,2.1288461342750247,3505.1459814054483,9.736516615015134,8209.294078716008,22.80359466310002,19823.44582458215,55.06512729050598,306.79259119811366,0.8522016422169824,3388.9369157592732,9.41371365488687
7245,1787.4702007306187,20.14019589545336,12698.198699993896,35.27277416664971,8488.53951166045,23.57927642127903,1848.894807493174,5.135818909703262,1297.2612444275487,3.6035034567431907,8308.947702964282,23.080410286011897,3358.1580334606524,9.328216759612923
7246,1406.7636556201057,25.590652599089992,19638.435137245884,54.5512087145719,6270.161950940501,17.41711653039028,4255.582310138078,11.821061972605772,898.6656336637996,2.496293426843888,3390.625158507026,9.418403218075072,1546.5298095047172,4.295916137513103
7247,1862.2618467640373,19.331330909536415,1621.9557633904685,4.505432676084635,11389.5244191323,31.637567830923057,1713.511827548937,4.759755076524825,2924.2349372731655,8.122874825758792,8939.106185164033,24.830850514344537,9411.666867491096,26.143519076364157
7248,1774.97002107708,20.28203269492666,6675.823030475435,18.543952862431766,9168.38362860659,25.467732301684975,11741.998438793102,32.61666232998084,407.326463481704,1.131462398560289,1475.4122063262057,4.0983672397950155,6531.056232316964,18.141822867547123
7249,1799.378245207652,20.006910773696458,1334.0520164874777,3.705700045798549,7801.876593481957,21.67187942633877,1056.0881818110317,2.9335782828084214,12592.663816924172,34.979621713678256,10219.640962369667,28.387891562137963,2995.678428925701,8.32132896923806
7250,1729.418593694493,20.816244332781533,2772.1146110483437,7.700318364023177,18968.858509075402,52.69127363632056,2493.2458375122596,6.925682881978499,2048.435719636123,5.690099221211453,1609.3285040614044,4.470356955726124,8108.0168186664705,22.522268940740194
7251,1645.315523293081,21.88030167487048,13699.95195854116,38.05542210705878,4123.3572527944425,11.453770146651229,5974.696444561937,16.596379012672045,9865.741405324341,27.40483723701206,191.01187798379345,0.5305885499549818,2145.241060794324,5.9590029466509
7252,1893.5936461363942,19.01147063597981,1719.4565923284733,4.776268312023537,12904.633814664758,35.84620504073544,9794.999871728045,27.208332977022348,3842.59743923359,10.673881775648862,7050.21377461777,19.583927151716026,688.0985074273651,1.911384742853792
7253,1253.5491692294854,28.718458664152752,259.8422554233144,0.7217840428425399,2671.4832537664993,7.420786816018053,4970.415681616121,13.806710226711447,635.2651272504494,1.7646253534734706,25931.964154013058,72.03323376114739,1531.0295279305622,4.2528597998071165
7254,1804.2891631492691,19.95245592295436,17565.879876996565,48.7941107694349,3767.3789051665267,10.464941403240353,6610.598903513008,18.362774731980576,751.27263508398,2.0868684307888334,3703.7411748081345,10.288169930022596,3601.1285044317833,10.00313473453273
